"","ProjectName","PlotID","LineID","Meter.Mark","AIM.Species.Woody","AIM.Height.Woody","AIM.Species.Herbaceous","AIM.Height.Herbaceous","AIM.Herbaceous.Habit","AIM.Herbaceous.Duration","HAF.Species.Woody","HAF.Height.Woody","HAF.Species.PF","HAF.Height.PF","HAF.Species.PG","HAF.Height.PG","HAF.Height.Herbaceous","AIM.Height.PG","AIM.Height.PF"
"6467","JER 2015","Jornada.B","2",8,NA,NA,"BODA2",42,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,42,NA
"6468","JER 2015","Jornada.B","2",8.5,NA,NA,"BODA2",36,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,36,NA
"6469","JER 2015","Jornada.B","2",9,NA,NA,"BODA2",54,"Graminoid","Perennial",NA,NA,NA,NA,"BODA2",44,44,54,NA
"6470","JER 2015","Jornada.B","2",9.5,NA,NA,"BODA2",40,"Graminoid","Perennial",NA,NA,NA,NA,"BODA2",34,34,40,NA
"6471","Miles City FO 2015","BigDryAngus_F1_Si","1",10,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6472","Miles City FO 2015","BigDryAngus_F1_Si","1",15,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,"BOGR2",5.08,5.08,15.24,NA
"6473","Miles City FO 2015","BigDryAngus_F1_Si","1",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6474","Miles City FO 2015","BigDryAngus_F1_Si","1",25,"ARTRW8",7.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6475","Miles City FO 2015","BigDryAngus_F1_Si","1",30,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6476","Miles City FO 2015","BigDryAngus_F1_Si","1",35,NA,NA,"BOGR2",5.08,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,5.08,NA
"6477","Miles City FO 2015","BigDryAngus_F1_Si","1",40,NA,NA,"BOGR2",10.16,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,10.16,NA
"6478","Miles City FO 2015","BigDryAngus_F1_Si","1",45,NA,NA,"BOGR2",12.7,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,12.7,NA
"6479","Miles City FO 2015","BigDryAngus_F1_Si","1",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6480","Miles City FO 2015","BigDryAngus_F1_Si","1",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PASM",5.08,5.08,NA,NA
"6481","Miles City FO 2015","BigDryAngus_F1_Si","2",10,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,"SCPA",7.62,7.62,15.24,NA
"6482","Miles City FO 2015","BigDryAngus_F1_Si","2",15,NA,NA,"BOGR2",5.08,"Graminoid","Perennial",NA,NA,NA,NA,"BOGR2",5.08,5.08,5.08,NA
"6483","Miles City FO 2015","BigDryAngus_F1_Si","2",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6484","Miles City FO 2015","BigDryAngus_F1_Si","2",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6485","Miles City FO 2015","BigDryAngus_F1_Si","2",30,NA,NA,"PASM",10.16,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,10.16,NA
"6486","Miles City FO 2015","BigDryAngus_F1_Si","2",35,"ARTRW8",10.16,"SCPA",22.86,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,22.86,NA
"6487","Miles City FO 2015","BigDryAngus_F1_Si","2",40,NA,NA,"SCPA",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6488","Miles City FO 2015","BigDryAngus_F1_Si","2",45,"ARTRW8",30.48,"SPAI",15.24,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",12.7,12.7,15.24,NA
"6489","Miles City FO 2015","BigDryAngus_F1_Si","2",5,NA,NA,"PASM",17.78,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",12.7,12.7,17.78,NA
"6490","Miles City FO 2015","BigDryAngus_F1_Si","2",50,NA,NA,"PASM",22.86,"Graminoid","Perennial",NA,NA,NA,NA,"BOGR2",NA,NA,22.86,NA
"6491","Miles City FO 2015","BigDryAngus_F1_Si","3",10,NA,NA,"BOGR2",7.62,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,7.62,NA
"6492","Miles City FO 2015","BigDryAngus_F1_Si","3",15,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6493","Miles City FO 2015","BigDryAngus_F1_Si","3",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6494","Miles City FO 2015","BigDryAngus_F1_Si","3",25,NA,NA,"BOGR2",5.08,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,5.08,NA
"6495","Miles City FO 2015","BigDryAngus_F1_Si","3",30,NA,NA,"BOGR2",15.24,"Graminoid","Perennial",NA,NA,NA,NA,"BOGR2",7.62,7.62,15.24,NA
"6496","Miles City FO 2015","BigDryAngus_F1_Si","3",35,NA,NA,"PASM",17.78,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,17.78,NA
"6497","Miles City FO 2015","BigDryAngus_F1_Si","3",40,NA,NA,"SPAI",25.4,"Graminoid","Perennial",NA,NA,NA,NA,"SPAI",25.4,25.4,25.4,NA
"6498","Miles City FO 2015","BigDryAngus_F1_Si","3",45,NA,NA,"PASM",10.16,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,10.16,NA
"6499","Miles City FO 2015","BigDryAngus_F1_Si","3",5,NA,NA,"PASM",17.78,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",7.62,7.62,17.78,NA
"6500","Miles City FO 2015","BigDryAngus_F1_Si","3",50,"ARTRW8",15.24,"PASM",12.7,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,12.7,NA
"6501","Miles City FO 2015","BigDryAngus_F2_Si","1",10,"ARTRW8",45.72,"PASM",43.18,"Graminoid","Perennial","ARTRW8",83.82,NA,NA,"PASM",38.1,38.1,43.18,NA
"6502","Miles City FO 2015","BigDryAngus_F2_Si","1",15,"ARTRW8",55.88,"PASM",35.56,"Graminoid","Perennial","ARTRW8",78.74,NA,NA,"PASM",35.56,35.56,35.56,NA
"6503","Miles City FO 2015","BigDryAngus_F2_Si","1",20,NA,NA,"PASM",27.94,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,27.94,NA
"6504","Miles City FO 2015","BigDryAngus_F2_Si","1",25,NA,NA,"PASM",33.02,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",7.62,7.62,33.02,NA
"6505","Miles City FO 2015","BigDryAngus_F2_Si","1",30,NA,NA,"PASM",27.94,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,27.94,NA
"6506","Miles City FO 2015","BigDryAngus_F2_Si","1",35,NA,NA,"PASM",30.48,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,30.48,NA
"6507","Miles City FO 2015","BigDryAngus_F2_Si","1",40,"ARTRW8",43.18,"PASM",48.26,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,48.26,NA
"6508","Miles City FO 2015","BigDryAngus_F2_Si","1",45,NA,NA,"HECO26",30.48,"Graminoid","Perennial",NA,NA,NA,NA,"HECO26",30.48,30.48,30.48,NA
"6509","Miles City FO 2015","BigDryAngus_F2_Si","1",5,NA,NA,"PASM",30.48,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,30.48,NA
"6510","Miles City FO 2015","BigDryAngus_F2_Si","1",50,NA,NA,"PASM",30.48,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",27.94,27.94,30.48,NA
"6511","Miles City FO 2015","BigDryAngus_F2_Si","2",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6512","Miles City FO 2015","BigDryAngus_F2_Si","2",15,NA,NA,"PASM",30.48,"Graminoid","Perennial",NA,NA,NA,NA,"BOGR2",NA,NA,30.48,NA
"6513","Miles City FO 2015","BigDryAngus_F2_Si","2",20,NA,NA,"HECO26",38.1,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",35.56,35.56,38.1,NA
"6514","Miles City FO 2015","BigDryAngus_F2_Si","2",25,NA,NA,"PASM",30.48,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,30.48,NA
"6515","Miles City FO 2015","BigDryAngus_F2_Si","2",30,NA,NA,"PASM",40.64,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,40.64,NA
"6516","Miles City FO 2015","BigDryAngus_F2_Si","2",35,NA,NA,"PASM",33.02,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",30.48,30.48,33.02,NA
"6517","Miles City FO 2015","BigDryAngus_F2_Si","2",40,NA,NA,"PASM",38.1,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",27.94,27.94,38.1,NA
"6518","Miles City FO 2015","BigDryAngus_F2_Si","2",45,NA,NA,"PASM",71.12,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",35.56,35.56,71.12,NA
"6519","Miles City FO 2015","BigDryAngus_F2_Si","2",5,NA,NA,"HECO26",33.02,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",25.4,25.4,33.02,NA
"6520","Miles City FO 2015","BigDryAngus_F2_Si","2",50,NA,NA,"PASM",35.56,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",33.02,33.02,35.56,NA
"6521","Miles City FO 2015","BigDryAngus_F2_Si","3",10,NA,NA,"HECO26",22.86,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,22.86,NA
"6522","Miles City FO 2015","BigDryAngus_F2_Si","3",15,NA,NA,"PASM",27.94,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,27.94,NA
"6523","Miles City FO 2015","BigDryAngus_F2_Si","3",20,NA,NA,"PASM",30.48,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,30.48,NA
"6524","Miles City FO 2015","BigDryAngus_F2_Si","3",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6525","Miles City FO 2015","BigDryAngus_F2_Si","3",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6526","Miles City FO 2015","BigDryAngus_F2_Si","3",35,NA,NA,"PASM",30.48,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",25.4,25.4,30.48,NA
"6527","Miles City FO 2015","BigDryAngus_F2_Si","3",40,NA,NA,"PASM",25.4,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,25.4,NA
"6528","Miles City FO 2015","BigDryAngus_F2_Si","3",45,NA,NA,"PASM",55.88,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",27.94,27.94,55.88,NA
"6529","Miles City FO 2015","BigDryAngus_F2_Si","3",5,NA,NA,"PASM",25.4,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,25.4,NA
"6530","Miles City FO 2015","BigDryAngus_F2_Si","3",50,"ARTRW8",38.1,"PASM",25.4,"Graminoid","Perennial","ARTRW8",73.66,NA,NA,NA,NA,NA,25.4,NA
"6531","Miles City FO 2015","CottonwooodCreek_F1_Si","1",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6532","Miles City FO 2015","CottonwooodCreek_F1_Si","1",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6533","Miles City FO 2015","CottonwooodCreek_F1_Si","1",20,NA,NA,"PASM",17.78,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,17.78,NA
"6534","Miles City FO 2015","CottonwooodCreek_F1_Si","1",25,NA,NA,"PASM",12.7,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,12.7,NA
"6535","Miles City FO 2015","CottonwooodCreek_F1_Si","1",30,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6536","Miles City FO 2015","CottonwooodCreek_F1_Si","1",35,NA,NA,"PASM",22.86,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,22.86,NA
"6537","Miles City FO 2015","CottonwooodCreek_F1_Si","1",40,NA,NA,"PASM",25.4,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",20.32,20.32,25.4,NA
"6538","Miles City FO 2015","CottonwooodCreek_F1_Si","1",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6539","Miles City FO 2015","CottonwooodCreek_F1_Si","1",5,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6540","Miles City FO 2015","CottonwooodCreek_F1_Si","1",50,NA,NA,"PASM",22.86,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",20.32,20.32,22.86,NA
"6541","Miles City FO 2015","CottonwooodCreek_F1_Si","2",10,NA,NA,"PSSP6",30.48,"Graminoid","Perennial",NA,NA,NA,NA,"PSSP6",30.48,30.48,30.48,NA
"6542","Miles City FO 2015","CottonwooodCreek_F1_Si","2",15,NA,NA,"PSSP6",20.32,"Graminoid","Perennial",NA,NA,NA,NA,"PSSP6",20.32,20.32,20.32,NA
"6543","Miles City FO 2015","CottonwooodCreek_F1_Si","2",20,NA,NA,"PASM",20.32,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,20.32,NA
"6544","Miles City FO 2015","CottonwooodCreek_F1_Si","2",25,"ARTRW8",15.24,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,"HECO26",10.16,10.16,15.24,NA
"6545","Miles City FO 2015","CottonwooodCreek_F1_Si","2",30,"ARTRW8",20.32,"PSSP6",25.4,"Graminoid","Perennial","ARTRW8",45.72,NA,NA,"PSSP6",25.4,25.4,25.4,NA
"6546","Miles City FO 2015","CottonwooodCreek_F1_Si","2",35,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",15.24,15.24,15.24,NA
"6547","Miles City FO 2015","CottonwooodCreek_F1_Si","2",40,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",12.7,12.7,15.24,NA
"6548","Miles City FO 2015","CottonwooodCreek_F1_Si","2",45,NA,NA,"PASM",22.86,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,22.86,NA
"6549","Miles City FO 2015","CottonwooodCreek_F1_Si","2",5,NA,NA,"PSSP6",30.48,"Graminoid","Perennial",NA,NA,NA,NA,"PSSP6",30.48,30.48,30.48,NA
"6550","Miles City FO 2015","CottonwooodCreek_F1_Si","2",50,NA,NA,"PASM",20.32,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,20.32,NA
"6551","Miles City FO 2015","CottonwooodCreek_F1_Si","3",10,NA,NA,"PSSP6",20.32,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,20.32,NA
"6552","Miles City FO 2015","CottonwooodCreek_F1_Si","3",15,NA,NA,"PASM",22.86,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,22.86,NA
"6553","Miles City FO 2015","CottonwooodCreek_F1_Si","3",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PASM",7.62,7.62,NA,NA
"6554","Miles City FO 2015","CottonwooodCreek_F1_Si","3",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6555","Miles City FO 2015","CottonwooodCreek_F1_Si","3",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6556","Miles City FO 2015","CottonwooodCreek_F1_Si","3",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6557","Miles City FO 2015","CottonwooodCreek_F1_Si","3",40,"ARTRW8",17.78,"PASM",17.78,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",17.78,17.78,17.78,NA
"6558","Miles City FO 2015","CottonwooodCreek_F1_Si","3",45,NA,NA,"PASM",7.62,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",7.62,7.62,7.62,NA
"6559","Miles City FO 2015","CottonwooodCreek_F1_Si","3",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PASM",10.16,10.16,NA,NA
"6560","Miles City FO 2015","CottonwooodCreek_F1_Si","3",50,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",15.24,15.24,15.24,NA
"6561","Miles City FO 2015","EastSandCreek_F1_SiStp","1",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6562","Miles City FO 2015","EastSandCreek_F1_SiStp","1",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6563","Miles City FO 2015","EastSandCreek_F1_SiStp","1",20,NA,NA,"HECO26",10.16,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,10.16,NA
"6564","Miles City FO 2015","EastSandCreek_F1_SiStp","1",25,NA,NA,"HECO26",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6565","Miles City FO 2015","EastSandCreek_F1_SiStp","1",30,NA,NA,"HECO26",20.32,"Graminoid","Perennial",NA,NA,NA,NA,"HECO26",20.32,20.32,20.32,NA
"6566","Miles City FO 2015","EastSandCreek_F1_SiStp","1",35,NA,NA,"HECO26",7.62,"Graminoid","Perennial",NA,NA,NA,NA,"HECO26",7.62,7.62,7.62,NA
"6567","Miles City FO 2015","EastSandCreek_F1_SiStp","1",40,NA,NA,"HECO26",10.16,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,10.16,NA
"6568","Miles City FO 2015","EastSandCreek_F1_SiStp","1",45,NA,NA,"PASM",7.62,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",7.62,7.62,7.62,NA
"6569","Miles City FO 2015","EastSandCreek_F1_SiStp","1",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6570","Miles City FO 2015","EastSandCreek_F1_SiStp","1",50,NA,NA,"HECO26",12.7,"Graminoid","Perennial",NA,NA,NA,NA,"HECO26",12.7,12.7,12.7,NA
"6571","Miles City FO 2015","EastSandCreek_F1_SiStp","2",10,NA,NA,"PASM",22.86,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,22.86,NA
"6572","Miles City FO 2015","EastSandCreek_F1_SiStp","2",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6573","Miles City FO 2015","EastSandCreek_F1_SiStp","2",20,NA,NA,"PASM",27.94,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,27.94,NA
"6574","Miles City FO 2015","EastSandCreek_F1_SiStp","2",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6575","Miles City FO 2015","EastSandCreek_F1_SiStp","2",30,"ARTRW8",55.88,NA,NA,NA,NA,"ARTRW8",83.82,NA,NA,NA,NA,NA,NA,NA
"6576","Miles City FO 2015","EastSandCreek_F1_SiStp","2",35,NA,NA,"ARPU9",22.86,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,22.86,NA
"6577","Miles City FO 2015","EastSandCreek_F1_SiStp","2",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6578","Miles City FO 2015","EastSandCreek_F1_SiStp","2",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6579","Miles City FO 2015","EastSandCreek_F1_SiStp","2",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6580","Miles City FO 2015","EastSandCreek_F1_SiStp","2",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6581","Miles City FO 2015","EastSandCreek_F1_SiStp","3",10,NA,NA,"HECO26",22.86,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,22.86,NA
"6582","Miles City FO 2015","EastSandCreek_F1_SiStp","3",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6583","Miles City FO 2015","EastSandCreek_F1_SiStp","3",20,NA,NA,"HECO26",12.7,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,12.7,NA
"6584","Miles City FO 2015","EastSandCreek_F1_SiStp","3",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6585","Miles City FO 2015","EastSandCreek_F1_SiStp","3",30,"ARTRW8",33.02,NA,NA,NA,NA,"ARTRW8",33.02,NA,NA,NA,NA,NA,NA,NA
"6586","Miles City FO 2015","EastSandCreek_F1_SiStp","3",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6587","Miles City FO 2015","EastSandCreek_F1_SiStp","3",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6588","Miles City FO 2015","EastSandCreek_F1_SiStp","3",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6589","Miles City FO 2015","EastSandCreek_F1_SiStp","3",5,NA,NA,"HECO26",20.32,"Graminoid","Perennial",NA,NA,NA,NA,"HECO26",20.32,20.32,20.32,NA
"6590","Miles City FO 2015","EastSandCreek_F1_SiStp","3",50,NA,NA,"PASM",22.86,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,22.86,NA
"6591","Miles City FO 2015","Fletcher_F1_Cy","1",10,NA,NA,"PASM",12.7,"Graminoid","Perennial",NA,NA,NA,NA,"BODA2",NA,NA,12.7,NA
"6592","Miles City FO 2015","Fletcher_F1_Cy","1",15,"ARTRW8",20.32,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6593","Miles City FO 2015","Fletcher_F1_Cy","1",20,NA,NA,"PASM",10.16,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,10.16,NA
"6594","Miles City FO 2015","Fletcher_F1_Cy","1",25,NA,NA,"PASM",20.32,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,20.32,NA
"6595","Miles City FO 2015","Fletcher_F1_Cy","1",30,NA,NA,"PASM",17.78,"Graminoid","Perennial",NA,NA,NA,NA,"PASM",10.16,10.16,17.78,NA
"6596","Miles City FO 2015","Fletcher_F1_Cy","1",35,NA,NA,"NAVI4",12.7,"Graminoid","Perennial",NA,NA,NA,NA,"NAVI4",10.16,10.16,12.7,NA
"6597","Miles City FO 2015","Fletcher_F1_Cy","1",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6598","Miles City FO 2015","Fletcher_F1_Cy","1",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6599","Miles City FO 2015","Fletcher_F1_Cy","1",5,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6600","Miles City FO 2015","Fletcher_F1_Cy","1",50,"ARTRW8",15.24,"NAVI4",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6601","Miles City FO 2015","Fletcher_F1_Cy","2",10,NA,NA,"PASM",20.32,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,20.32,NA
"6602","Miles City FO 2015","Fletcher_F1_Cy","2",15,NA,NA,"NAVI4",12.7,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,12.7,NA
"6603","Miles City FO 2015","Fletcher_F1_Cy","2",20,NA,NA,"NAVI4",10.16,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,10.16,NA
"6604","Miles City FO 2015","Fletcher_F1_Cy","2",25,NA,NA,"BOGR2",12.7,"Graminoid","Perennial",NA,NA,NA,NA,"BOGR2",5.08,5.08,12.7,NA
"6605","Miles City FO 2015","Fletcher_F1_Cy","2",30,"ARCA13",10.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6606","Miles City FO 2015","Fletcher_F1_Cy","2",35,NA,NA,"NAVI4",10.16,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,10.16,NA
"6607","Miles City FO 2015","Fletcher_F1_Cy","2",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6608","Miles City FO 2015","Fletcher_F1_Cy","2",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6609","Miles City FO 2015","Fletcher_F1_Cy","2",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6610","Miles City FO 2015","Fletcher_F1_Cy","2",50,NA,NA,"NAVI4",10.16,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,10.16,NA
"6611","Miles City FO 2015","Fletcher_F1_Cy","3",10,NA,NA,"PASM",10.16,"Graminoid","Perennial",NA,NA,NA,NA,"BODA2",2.54,2.54,10.16,NA
"6612","Miles City FO 2015","Fletcher_F1_Cy","3",15,NA,NA,"PASM",15.24,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,15.24,NA
"6613","Miles City FO 2015","Fletcher_F1_Cy","3",20,"ARTRW8",2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6614","Miles City FO 2015","Fletcher_F1_Cy","3",25,NA,NA,"BODA2",2.54,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,2.54,NA
"6615","Miles City FO 2015","Fletcher_F1_Cy","3",30,NA,NA,"NAVI4",17.78,"Graminoid","Perennial",NA,NA,NA,NA,"BODA2",5.08,5.08,17.78,NA
"6616","Miles City FO 2015","Fletcher_F1_Cy","3",35,"ARTRW8",43.18,"PASM",20.32,"Graminoid","Perennial","ARTRW8",43.18,NA,NA,"PASM",20.32,20.32,20.32,NA
"6617","Miles City FO 2015","Fletcher_F1_Cy","3",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6618","Miles City FO 2015","Fletcher_F1_Cy","3",45,NA,NA,"PASM",17.78,"Graminoid","Perennial",NA,NA,NA,NA,"BOGR2",5.08,5.08,17.78,NA
"6619","Miles City FO 2015","Fletcher_F1_Cy","3",5,NA,NA,"PASM",10.16,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,10.16,NA
"6620","Miles City FO 2015","Fletcher_F1_Cy","3",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6621","Miles City FO 2015","Fletcher_F2_CC","1",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6622","Miles City FO 2015","Fletcher_F2_CC","1",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6623","Miles City FO 2015","Fletcher_F2_CC","1",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6624","Miles City FO 2015","Fletcher_F2_CC","1",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
